Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,0,95,0,False,2022-11-13 20:57:11+00:00,/app/media/2022/11/13/caja-0-17-57-11..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-13 20:57:11.751737+00:00,2022-11-14 00:11:50.868307+00:00,1,2022-11-13 20:57:25.349000+00:00,2022-11-13 20:57:13.474059+00:00,125097030,
,11,95,106,False,2022-11-13 20:58:16+00:00,/app/media/2022/11/13/caja-11-17-58-16..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 20:58:16.504809+00:00,2022-11-13 23:58:44.921121+00:00,1,2022-11-13 20:58:30.021000+00:00,2022-11-13 20:58:16.678863+00:00,125097030,
,0,95,0,False,2022-11-13 21:05:38+00:00,/app/media/2022/11/13/caja-0-18-05-38..jpg,True,0,Sin Control,,simulacion,2022-11-13 21:05:38.199173+00:00,2022-11-14 00:06:04.617873+00:00,1,2022-11-13 21:05:51.799000+00:00,2022-11-13 21:05:38.416638+00:00,125097030,
,4,95,91,False,2022-11-13 21:07:17+00:00,/app/media/2022/11/13/caja-4-18-07-17..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 21:07:17.164408+00:00,2022-11-14 00:08:12.523688+00:00,1,2022-11-13 21:07:30.725000+00:00,2022-11-13 21:07:18.754131+00:00,125097030,
,8,95,72,False,2022-11-13 21:22:42+00:00,/app/media/2022/11/13/caja-8-18-22-42..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 21:22:42.847907+00:00,2022-11-14 00:23:19.184305+00:00,1,2022-11-13 21:22:56.483000+00:00,2022-11-13 21:22:44.869490+00:00,125097030,
,0,95,0,False,2022-11-13 21:23:49+00:00,/app/media/2022/11/13/caja-0-18-23-49..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-13 21:23:49.707244+00:00,2022-11-14 00:24:17.564200+00:00,1,2022-11-13 21:24:03.196000+00:00,2022-11-13 21:23:49.876565+00:00,125097030,
,0,95,0,False,2022-11-13 21:35:12+00:00,/app/media/2022/11/13/caja-0-18-35-12..jpg,True,0,Error de Reconocimiento,,carrazo,2022-11-13 21:35:13.020194+00:00,2022-11-14 00:35:32.607387+00:00,1,2022-11-13 21:35:26.540000+00:00,2022-11-13 21:35:14.639498+00:00,125097030,
,4,95,103,False,2022-11-13 21:50:40+00:00,/app/media/2022/11/13/caja-4-18-50-40..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 21:50:40.336696+00:00,2022-11-14 00:50:54.296273+00:00,1,2022-11-13 21:50:53.931000+00:00,2022-11-13 21:50:42.064238+00:00,125097030,
,10,95,103,False,2022-11-13 21:55:30+00:00,/app/media/2022/11/13/caja-10-18-55-30..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 21:55:30.800811+00:00,2022-11-14 00:55:41.566130+00:00,1,2022-11-13 21:55:44.305000+00:00,2022-11-13 21:55:30.965540+00:00,125097030,
,11,95,124,False,2022-11-13 21:56:30+00:00,/app/media/2022/11/13/caja-11-18-56-30..jpg,True,0,Error de Reconocimiento,,sco,2022-11-13 21:56:30.847946+00:00,2022-11-14 00:56:42.615962+00:00,1,2022-11-13 21:56:44.381000+00:00,2022-11-13 21:56:32.683991+00:00,125097030,
